date,open,high,low,close,volume
2021-03-30,113.64,113.85,113.525,113.81,4996946.0
2021-03-31,113.84,113.98,113.71,113.83,6309151.0
2021-04-01,113.93,114.05,113.83,114.04,10767223.0
2021-04-05,113.78,113.89,113.69,113.81,9230132.0
2021-04-06,113.98,114.22,113.95,114.21,4864120.0
2021-04-07,114.12,114.2968,114.025,114.03,4505626.0
2021-04-08,114.18,114.31,114.13,114.31,4932133.0
2021-04-09,114.11,114.33,114.035,114.18,7467129.0
2021-04-12,114.172,114.172,114.0,114.15,3845011.0
2021-04-13,114.12,114.48,114.11,114.48,4040521.0
2021-04-14,114.41,114.44,114.28,114.39,3620530.0
2021-04-15,113.78,114.98,113.78,114.84,6753201.0
2021-04-16,114.56,114.665,114.5,114.54,3663673.0
2021-04-19,114.0,114.5,114.0,114.45,5072766.0
2021-04-20,114.42,114.67,114.39,114.63,4322279.0
2021-04-21,114.6,114.74,114.53,114.74,5511435.0
2021-04-22,114.74,114.8,114.59,114.77,4571030.0
2021-04-23,114.81,115.086,114.6415,114.75,3813862.0
2021-04-26,114.74,114.8015,114.65,114.65,3480303.0
2021-04-27,115.13,115.13,114.37,114.37,3823347.0
2021-04-28,114.45,114.4685,114.2,114.43,7078559.0
2021-04-29,114.14,114.37,114.09,114.37,6254127.0
2021-04-30,114.41,114.515,114.33,114.49,6469535.0
2021-05-03,114.4,114.59,114.33,114.39,5939532.0
2021-05-04,114.55,114.7,114.41,114.53,6291480.0
2021-05-05,114.45,114.62,114.45,114.62,3329011.0
2021-05-06,114.55,114.71,114.53,114.64,4739453.0
2021-05-07,114.85,114.97,114.57,114.61,7005205.0
2021-05-10,114.61,114.72,114.4,114.43,5576535.0
2021-05-11,114.23,114.38,114.13,114.18,6161678.0
2021-05-12,113.98,114.01,113.78,113.78,7000777.0
2021-05-13,113.9,114.06,113.78,114.04,6772308.0
2021-05-14,114.22,114.3,114.1219,114.3,3985440.0
2021-05-17,114.21,114.25,114.15,114.2,4926608.0
2021-05-18,114.11,114.11,114.03,114.06,3674624.0
2021-05-19,114.62,114.62,113.79,113.9,6892441.0
2021-05-20,114.08,114.3,114.08,114.29,6243292.0
2021-05-21,114.36,114.4,114.23,114.34,3873173.0
